train.inds train.loci iters assign.rate.all assign.rate.pop_A assign.rate.pop_B assign.rate.pop_C
0.5 1 1 0.8 0.866666666666667 0.733333333333333 0.8
0.5 1 10 0.688888888888889 0.8 0.8 0.466666666666667
0.5 1 11 0.666666666666667 0.933333333333333 0.533333333333333 0.533333333333333
0.5 1 12 0.8 0.866666666666667 0.8 0.733333333333333
0.5 1 13 0.733333333333333 1 0.533333333333333 0.666666666666667
0.5 1 14 0.755555555555556 1 0.533333333333333 0.733333333333333
0.5 1 15 0.666666666666667 0.933333333333333 0.533333333333333 0.533333333333333
0.5 1 16 0.666666666666667 0.866666666666667 0.733333333333333 0.4
0.5 1 17 0.777777777777778 0.933333333333333 0.666666666666667 0.733333333333333
0.5 1 18 0.733333333333333 0.933333333333333 0.533333333333333 0.733333333333333
0.5 1 19 0.644444444444444 0.933333333333333 0.666666666666667 0.333333333333333
0.5 1 2 0.755555555555556 1 0.8 0.466666666666667
0.5 1 20 0.711111111111111 1 0.6 0.533333333333333
0.5 1 21 0.644444444444444 0.8 0.466666666666667 0.666666666666667
0.5 1 22 0.688888888888889 1 0.533333333333333 0.533333333333333
0.5 1 23 0.666666666666667 1 0.533333333333333 0.466666666666667
0.5 1 24 0.777777777777778 0.8 0.666666666666667 0.866666666666667
0.5 1 25 0.711111111111111 0.866666666666667 0.466666666666667 0.8
0.5 1 26 0.8 0.933333333333333 0.733333333333333 0.733333333333333
0.5 1 27 0.711111111111111 0.933333333333333 0.466666666666667 0.733333333333333
0.5 1 28 0.777777777777778 0.866666666666667 0.733333333333333 0.733333333333333
0.5 1 29 0.733333333333333 0.933333333333333 0.8 0.466666666666667
0.5 1 3 0.777777777777778 0.933333333333333 0.6 0.8
0.5 1 30 0.733333333333333 0.933333333333333 0.533333333333333 0.733333333333333
0.5 1 4 0.644444444444444 0.866666666666667 0.533333333333333 0.533333333333333
0.5 1 5 0.688888888888889 0.933333333333333 0.4 0.733333333333333
0.5 1 6 0.688888888888889 0.933333333333333 0.533333333333333 0.6
0.5 1 7 0.711111111111111 0.866666666666667 0.6 0.666666666666667
0.5 1 8 0.711111111111111 1 0.6 0.533333333333333
0.5 1 9 0.688888888888889 1 0.6 0.466666666666667
0.7 1 1 0.740740740740741 0.888888888888889 0.444444444444444 0.888888888888889
0.7 1 10 0.777777777777778 1 0.666666666666667 0.666666666666667
0.7 1 11 0.740740740740741 1 0.555555555555556 0.666666666666667
0.7 1 12 0.777777777777778 0.888888888888889 0.666666666666667 0.777777777777778
0.7 1 13 0.777777777777778 0.888888888888889 0.444444444444444 1
0.7 1 14 0.666666666666667 1 0.555555555555556 0.444444444444444
0.7 1 15 0.62962962962963 1 0.333333333333333 0.555555555555556
0.7 1 16 0.740740740740741 1 0.666666666666667 0.555555555555556
0.7 1 17 0.555555555555556 0.888888888888889 0.444444444444444 0.333333333333333
0.7 1 18 0.666666666666667 0.888888888888889 0.444444444444444 0.666666666666667
